  25.50000,  77.17899,  77.21709,  77.14694,  76.86063,  76.82779
  25.60000,  77.17986,  77.21793,  77.14767,  76.86029,  76.82740
  25.70000,  77.18073,  77.21875,  77.14839,  76.85995,  76.82701
  25.80000,  77.18159,  77.21958,  77.14912,  76.85961,  76.82662
  25.90000,  77.18245,  77.22039,  77.14984,  76.85927,  76.82623
  26.00000,  77.18331,  77.22120,  77.15056,  76.85894,  76.82585
  26.10000,  77.18417,  77.22200,  77.15127,  76.85861,  76.82547
  26.20000,  77.18503,  77.22279,  77.15199,  76.85828,  76.82509
  26.30000,  77.18588,  77.22357,  77.15270,  76.85795,  76.82471
  26.40000,  77.18672,  77.22434,  77.15341,  76.85762,  76.82433
  26.50000,  77.18757,  77.22511,  77.15411,  76.85729,  76.82396
  26.60000,  77.18841,  77.22587,  77.15482,  76.85697,  76.82359
  26.70000,  77.18925,  77.22662,  77.15551,  76.85665,  76.82322
  26.80000,  77.19008,  77.22736,  77.15621,  76.85633,  76.82285
  26.90000,  77.19091,  77.22809,  77.15690,  76.85601,  76.82249
  27.00000,  77.19173,  77.22881,  77.15758,  76.85569,  76.82212
  27.10000,  77.19255,  77.22952,  77.15826,  76.85538,  76.82176
  27.20000,  77.19336,  77.23022,  77.15894,  76.85507,  76.82140
  27.30000,  77.19417,  77.23091,  77.15961,  76.85475,  76.82104
  27.40000,  77.19497,  77.23159,  77.16027,  76.85445,  76.82069
  27.50000,  77.19576,  77.23226,  77.16093,  76.85414,  76.82033
  27.60000,  77.19655,  77.23292,  77.16158,  76.85383,  76.81998
  27.70000,  77.19734,  77.23357,  77.16223,  76.85353,  76.81963
  27.80000,  77.19811,  77.23421,  77.16287,  76.85322,  76.81928
  27.90000,  77.19888,  77.23483,  77.16351,  76.85292,  76.81893
  28.00000,  77.19965,  77.23545,  77.16414,  76.85262,  76.81859
  28.10000,  77.20040,  77.23605,  77.16476,  76.85233,  76.81825
